Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-00642,2024-05-29,2024-06-02,First Class,CUST-0360,Consumer,West,Gujarat,Surat,Technology,Accessories,Wireless Mouse,9,0.0,3738.07,1087.0
ORD-00697,2024-10-04,2024-10-11,Standard Class,CUST-0329,Corporate,East,Jharkhand,Ranchi,Furniture,Bookcases,Metal Bookcase,4,0.15,1749.02,-28.27
ORD-00210,2024-04-01,2024-04-06,Same Day,CUST-0212,Consumer,West,Goa,Panaji,Furniture,Furnishings,Photo Frame,10,0.0,4474.41,873.26
ORD-01469,2024-07-29,2024-08-02,First Class,CUST-0296,Corporate,North,Punjab,Ludhiana,Furniture,Chairs,Ergonomic Chair,10,0.4,6279.64,-290.96
ORD-00771,2023-11-24,2023-11-28,First Class,CUST-0324,Consumer,North,Haryana,Gurgaon,Furniture,Bookcases,Glass Bookcase,8,0.4,4072.01,288.73
ORD-01755,2023-06-17,2023-06-18,First Class,CUST-0364,Consumer,Central,Madhya Pradesh,Bhopal,Technology,Copiers,All-in-One Printer,5,0.4,4638.2,592.98
ORD-00436,2025-03-22,2025-03-23,Standard Class,CUST-0355,Home Office,East,Jharkhand,Ranchi,Technology,Accessories,Wireless Mouse,2,0.1,381.3,-3.92
ORD-01064,2023-07-03,2023-07-05,Standard Class,CUST-0085,Corporate,East,West Bengal,Kolkata,Technology,Accessories,Power Bank,10,0.3,7228.64,215.61
ORD-00975,2024-07-24,2024-07-31,Standard Class,CUST-0241,Home Office,East,Jharkhand,Ranchi,Office Supplies,Binders,View Binder,2,0.15,189.65,48.61
ORD-00552,2023-02-03,2023-02-06,Second Class,CUST-0284,Home Office,East,West Bengal,Howrah,Technology,Copiers,All-in-One Printer,7,0.2,3551.4,111.35
ORD-01396,2024-09-20,2024-09-24,Second Class,CUST-0385,Corporate,South,Kerala,Kochi,Office Supplies,Labels,Address Labels,10,0.0,605.46,152.36
ORD-01650,2025-07-21,2025-07-28,Standard Class,CUST-0246,Home Office,Central,Madhya Pradesh,Indore,Office Supplies,Labels,Shipping Labels,6,0.15,827.65,83.45
ORD-01014,2025-05-29,2025-06-02,First Class,CUST-0208,Consumer,South,Karnataka,Mysore,Office Supplies,Labels,Address Labels,9,0.3,251.0,57.56
ORD-01887,2025-02-21,2025-02-28,Same Day,CUST-0014,Consumer,East,West Bengal,Howrah,Office Supplies,Paper,A4 Copy Paper,8,0.0,791.72,177.57
ORD-00467,2023-12-10,2023-12-16,Standard Class,CUST-0183,Corporate,South,Tamil Nadu,Coimbatore,Technology,Phones,Cordless Phone,6,0.5,1469.75,-157.32
ORD-01477,2024-05-30,2024-06-02,Standard Class,CUST-0334,Home Office,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,A4 Copy Paper,10,0.3,1226.13,258.79
ORD-01307,2025-01-12,2025-01-16,First Class,CUST-0256,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Storage,Storage Box,8,0.4,804.38,98.8
ORD-00278,2023-09-04,2023-09-11,Same Day,CUST-0229,Home Office,South,Tamil Nadu,Madurai,Technology,Copiers,Desktop Copier,5,0.2,3288.35,-393.92
ORD-01070,2025-01-03,2025-01-05,Second Class,CUST-0219,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Paper,A4 Copy Paper,6,0.2,616.21,103.96
ORD-01018,2023-12-29,2023-12-30,First Class,CUST-0057,Corporate,North,Punjab,Ludhiana,Office Supplies,Storage,Plastic Drawer,6,0.3,74.42,14.88
ORD-01758,2025-01-09,2025-01-13,Standard Class,CUST-0229,Consumer,North,Uttar Pradesh,Noida,Office Supplies,Labels,Address Labels,2,0.4,9.1,1.79
ORD-00723,2025-06-03,2025-06-09,Second Class,CUST-0142,Corporate,North,Punjab,Ludhiana,Furniture,Bookcases,Wooden Bookcase,5,0.15,3986.88,38.46
ORD-01954,2025-01-31,2025-02-01,First Class,CUST-0292,Corporate,South,Kerala,Kochi,Technology,Machines,Label Maker,3,0.1,665.19,53.05
ORD-00787,2023-09-03,2023-09-06,First Class,CUST-0012,Home Office,South,Kerala,Trivandrum,Furniture,Chairs,Executive Leather Chair,8,0.4,1571.02,137.38
ORD-01546,2024-05-03,2024-05-05,Same Day,CUST-0343,Home Office,East,Jharkhand,Ranchi,Office Supplies,Binders,Clip Binder,2,0.4,214.71,-0.26
ORD-01310,2025-01-18,2025-01-19,Same Day,CUST-0357,Home Office,East,West Bengal,Howrah,Technology,Machines,Calculator,9,0.0,5633.9,882.02
ORD-01460,2024-09-19,2024-09-25,Same Day,CUST-0059,Corporate,West,Goa,Panaji,Furniture,Chairs,Executive Leather Chair,1,0.0,369.94,53.69
ORD-01304,2025-08-25,2025-08-28,Second Class,CUST-0210,Consumer,North,Punjab,Ludhiana,Furniture,Furnishings,Photo Frame,1,0.4,440.26,38.22
ORD-00907,2025-04-15,2025-04-22,Same Day,CUST-0084,Consumer,South,Karnataka,Mysore,Technology,Copiers,Desktop Copier,1,0.0,371.77,51.87
ORD-00564,2023-03-11,2023-03-16,First Class,CUST-0075,Corporate,East,Jharkhand,Ranchi,Technology,Machines,Label Maker,1,0.0,543.79,88.52
ORD-00389,2023-02-12,2023-02-13,Standard Class,CUST-0008,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Paper,Sticky Notes,3,0.0,283.83,45.52
ORD-00023,2023-05-24,2023-05-30,Second Class,CUST-0316,Home Office,East,Bihar,Patna,Technology,Machines,Calculator,5,0.5,3620.11,637.67
ORD-01731,2024-01-21,2024-01-22,Same Day,CUST-0321,Corporate,Central,Madhya Pradesh,Bhopal,Technology,Accessories,USB Cable,4,0.1,2699.81,-71.81
ORD-00125,2025-10-01,2025-10-05,Same Day,CUST-0071,Home Office,South,Kerala,Kochi,Furniture,Furnishings,Wall Clock,9,0.0,8028.59,1495.7
ORD-01247,2024-08-29,2024-09-05,Standard Class,CUST-0215,Home Office,East,Bihar,Patna,Technology,Phones,Cordless Phone,3,0.0,3482.5,35.67
ORD-00774,2025-08-20,2025-08-21,First Class,CUST-0365,Consumer,East,West Bengal,Howrah,Furniture,Bookcases,Wooden Bookcase,9,0.15,4147.7,-262.42
ORD-00881,2025-11-22,2025-11-25,Second Class,CUST-0296,Corporate,Central,Madhya Pradesh,Indore,Office Supplies,Labels,Address Labels,4,0.2,453.71,11.21
ORD-01145,2024-02-25,2024-03-01,Standard Class,CUST-0179,Consumer,West,Goa,Panaji,Technology,Accessories,Wireless Mouse,4,0.15,2165.68,242.59
ORD-01167,2023-04-20,2023-04-21,First Class,CUST-0001,Consumer,North,Punjab,Amritsar,Technology,Phones,Smartphone X200,9,0.0,2025.35,280.68
ORD-00051,2024-11-03,2024-11-10,Standard Class,CUST-0228,Consumer,Central,Chhattisgarh,Raipur,Technology,Copiers,Desktop Copier,10,0.1,10757.96,-867.34
ORD-01397,2025-05-05,2025-05-11,First Class,CUST-0224,Home Office,West,Gujarat,Ahmedabad,Technology,Machines,Calculator,1,0.15,284.43,28.5
ORD-01459,2025-03-03,2025-03-08,Same Day,CUST-0384,Home Office,North,Uttar Pradesh,Lucknow,Office Supplies,Binders,3-Ring Binder,9,0.4,806.23,154.38
ORD-01106,2024-10-28,2024-11-03,Standard Class,CUST-0335,Corporate,North,Uttar Pradesh,Noida,Office Supplies,Art,Marker Set,1,0.0,96.23,30.76
ORD-00704,2025-01-03,2025-01-09,Standard Class,CUST-0182,Corporate,East,Jharkhand,Ranchi,Furniture,Chairs,Folding Chair,8,0.0,2314.67,104.18
ORD-00483,2025-12-05,2025-12-12,Same Day,CUST-0194,Home Office,North,Uttar Pradesh,Kanpur,Technology,Machines,Label Maker,8,0.2,3286.49,776.91
ORD-01146,2025-11-15,2025-11-22,Second Class,CUST-0044,Home Office,West,Maharashtra,Mumbai,Technology,Accessories,Power Bank,3,0.15,3338.79,717.65
ORD-01912,2025-05-02,2025-05-05,First Class,CUST-0207,Home Office,East,West Bengal,Howrah,Furniture,Tables,Round Meeting Table,9,0.0,5551.18,440.46
ORD-00067,2024-04-08,2024-04-15,Same Day,CUST-0036,Consumer,West,Maharashtra,Nagpur,Technology,Machines,Laminator,3,0.2,3129.55,270.8
ORD-01721,2023-06-05,2023-06-06,Second Class,CUST-0262,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Paper,A4 Copy Paper,8,0.4,860.13,138.28
ORD-00734,2025-08-29,2025-08-31,Standard Class,CUST-0174,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Storage,Storage Box,7,0.3,493.38,47.05
ORD-01785,2024-04-02,2024-04-07,Same Day,CUST-0049,Home Office,East,Bihar,Patna,Furniture,Tables,Conference Table,8,0.0,1906.23,-62.63
ORD-00802,2025-11-04,2025-11-06,Same Day,CUST-0060,Home Office,South,Tamil Nadu,Chennai,Furniture,Chairs,Mesh Office Chair,4,0.15,1702.97,67.22
ORD-01949,2024-10-09,2024-10-10,Same Day,CUST-0251,Corporate,West,Maharashtra,Nagpur,Technology,Copiers,Desktop Copier,6,0.0,2333.36,421.15
ORD-01471,2025-12-30,2026-01-05,First Class,CUST-0181,Corporate,North,Delhi,New Delhi,Furniture,Furnishings,Wall Clock,6,0.1,2405.02,330.14
ORD-00908,2025-07-08,2025-07-10,Standard Class,CUST-0394,Corporate,West,Goa,Panaji,Technology,Accessories,Keyboard,1,0.4,926.92,197.24
ORD-00032,2023-03-24,2023-03-31,Standard Class,CUST-0399,Consumer,North,Punjab,Ludhiana,Furniture,Tables,Computer Desk,3,0.4,1236.36,55.47
ORD-00418,2024-06-13,2024-06-15,First Class,CUST-0121,Home Office,East,Jharkhand,Ranchi,Technology,Phones,Cordless Phone,5,0.0,524.46,-51.35
ORD-00882,2023-03-27,2023-04-01,Second Class,CUST-0065,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,A4 Copy Paper,7,0.2,618.92,9.34
ORD-00633,2023-02-10,2023-02-16,Second Class,CUST-0149,Consumer,North,Uttar Pradesh,Lucknow,Technology,Machines,Label Maker,9,0.5,2234.05,31.9
ORD-01562,2024-04-14,2024-04-17,Same Day,CUST-0238,Consumer,South,Kerala,Kochi,Technology,Copiers,Desktop Copier,2,0.0,959.66,-41.38
ORD-01919,2023-05-25,2023-06-01,Standard Class,CUST-0254,Corporate,North,Uttar Pradesh,Kanpur,Technology,Accessories,USB Cable,4,0.0,2350.86,689.65
ORD-00065,2024-10-02,2024-10-08,First Class,CUST-0344,Consumer,East,Bihar,Patna,Technology,Copiers,Desktop Copier,2,0.2,302.77,28.64
ORD-01622,2023-10-24,2023-10-26,Standard Class,CUST-0273,Consumer,East,Odisha,Bhubaneswar,Technology,Copiers,Desktop Copier,2,0.15,1110.33,-111.62
ORD-01607,2025-05-10,2025-05-15,Standard Class,CUST-0041,Corporate,West,Goa,Panaji,Office Supplies,Paper,Notebook,4,0.5,225.27,40.47
ORD-00078,2023-06-23,2023-06-26,Second Class,CUST-0080,Consumer,Central,Chhattisgarh,Raipur,Furniture,Chairs,Ergonomic Chair,9,0.1,3288.58,50.75
ORD-00492,2023-11-09,2023-11-16,First Class,CUST-0388,Corporate,South,Karnataka,Bangalore,Furniture,Furnishings,Photo Frame,5,0.0,4436.0,385.87
ORD-01639,2024-11-02,2024-11-05,Second Class,CUST-0186,Corporate,West,Maharashtra,Mumbai,Technology,Accessories,Keyboard,3,0.5,417.98,41.36
ORD-01538,2023-10-12,2023-10-13,Standard Class,CUST-0247,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Storage,Storage Box,10,0.15,709.23,14.72
ORD-00533,2024-11-13,2024-11-15,Second Class,CUST-0360,Consumer,South,Andhra Pradesh,Visakhapatnam,Technology,Copiers,All-in-One Printer,9,0.3,1197.05,196.93
ORD-00066,2025-04-21,2025-04-24,Standard Class,CUST-0391,Corporate,West,Maharashtra,Pune,Technology,Machines,Label Maker,2,,1562.18,160.13
ORD-01777,2025-11-18,2025-11-21,First Class,CUST-0327,Home Office,Central,Chhattisgarh,Raipur,Furniture,Furnishings,Photo Frame,1,0.1,703.49,37.93
ORD-00297,2023-10-31,2023-11-01,Second Class,CUST-0234,Home Office,East,West Bengal,Kolkata,Furniture,Bookcases,Metal Bookcase,2,0.15,229.59,16.71
ORD-00592,2024-08-15,2024-08-21,Same Day,CUST-0006,Home Office,North,Uttar Pradesh,Noida,Technology,Machines,Label Maker,7,0.3,3372.48,-377.55
ORD-00768,2025-01-28,2025-02-01,Same Day,CUST-0238,Corporate,East,Jharkhand,Ranchi,Technology,Accessories,Wireless Mouse,10,0.4,4586.49,908.52
ORD-00725,2023-07-27,2023-08-02,Second Class,CUST-0166,Consumer,North,Uttar Pradesh,Noida,Technology,Copiers,Desktop Copier,7,0.2,4002.33,648.01
ORD-01426,2024-06-09,2024-06-16,Same Day,CUST-0255,Consumer,West,Maharashtra,Pune,Technology,Accessories,USB Cable,2,0.1,1320.66,-154.06
ORD-00627,2025-11-16,2025-11-22,Same Day,CUST-0113,Home Office,North,Haryana,Gurgaon,Office Supplies,Binders,View Binder,9,0.0,1143.07,272.26
ORD-01409,2025-02-06,2025-02-08,Second Class,CUST-0145,Consumer,East,Bihar,Patna,Technology,Machines,Label Maker,6,0.2,2679.34,244.89
ORD-01948,2024-01-28,2024-01-30,First Class,CUST-0015,Corporate,South,Kerala,Trivandrum,Technology,Accessories,Keyboard,9,0.2,6938.15,465.89
ORD-01213,2023-06-04,2023-06-08,Standard Class,CUST-0301,Consumer,West,Rajasthan,Udaipur,Office Supplies,Paper,A4 Copy Paper,1,0.0,91.32,29.27
ORD-01612,2023-06-12,2023-06-15,Standard Class,CUST-0044,Corporate,West,Goa,Panaji,Technology,Phones,Cordless Phone,7,0.0,3968.0,383.19
ORD-00252,2025-02-16,2025-02-21,First Class,CUST-0187,Corporate,North,Haryana,Faridabad,Technology,Machines,Laminator,9,0.2,9748.51,-543.84
ORD-01820,2023-12-08,2023-12-09,Same Day,CUST-0219,Home Office,Central,Madhya Pradesh,Indore,Technology,Accessories,USB Cable,4,0.3,3989.54,141.81
ORD-01991,2023-03-26,2023-04-01,Second Class,CUST-0309,Consumer,East,Bihar,Patna,Furniture,Bookcases,Glass Bookcase,5,0.3,1920.1,-49.64
ORD-01904,2024-05-28,2024-06-04,Standard Class,CUST-0320,Corporate,West,Gujarat,Ahmedabad,Technology,Accessories,Keyboard,1,0.1,885.96,30.09
ORD-00983,2023-09-25,2023-10-02,Same Day,CUST-0083,Consumer,South,Andhra Pradesh,Visakhapatnam,Technology,Machines,Laminator,2,0.1,1453.98,367.52
ORD-01773,2025-04-29,2025-05-01,First Class,CUST-0102,Consumer,Central,Chhattisgarh,Raipur,Technology,Machines,Laminator,4,0.15,3652.14,493.07
ORD-00707,2023-11-07,2023-11-13,Standard Class,CUST-0241,Consumer,South,Kerala,Kochi,Furniture,Chairs,Ergonomic Chair,4,0.15,1264.32,95.43
ORD-00488,2025-12-30,2026-01-05,Same Day,CUST-0120,Consumer,West,Maharashtra,Nagpur,Office Supplies,Paper,Notebook,10,0.3,498.39,112.4
ORD-00274,2025-01-03,2025-01-09,First Class,CUST-0191,Corporate,West,Goa,Panaji,Furniture,Tables,Coffee Table,9,0.4,2825.54,292.1
ORD-01762,2023-11-02,2023-11-03,Same Day,CUST-0115,Consumer,South,Andhra Pradesh,Vijayawada,Office Supplies,Labels,Address Labels,1,0.15,121.81,37.26
ORD-01669,2024-04-25,2024-04-30,First Class,CUST-0159,Corporate,West,Goa,Panaji,Furniture,Chairs,Executive Leather Chair,8,0.15,2097.29,242.15
ORD-00964,2023-01-31,2023-02-01,Second Class,CUST-0339,Home Office,East,Odisha,Bhubaneswar,Technology,Accessories,USB Cable,4,0.5,3375.47,-120.52
ORD-00878,2023-06-21,2023-06-24,Second Class,CUST-0181,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,Power Bank,2,0.0,1589.36,225.61
ORD-01741,2024-04-17,2024-04-21,First Class,CUST-0003,Home Office,North,Punjab,Ludhiana,Office Supplies,Paper,A4 Copy Paper,8,0.4,943.98,6.18
ORD-01813,2023-11-11,2023-11-15,Second Class,CUST-0096,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Art,Marker Set,9,0.0,1223.44,138.49
ORD-00412,2024-07-01,2024-07-03,Standard Class,CUST-0106,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Art,Marker Set,2,0.0,186.8,11.69
ORD-00668,2025-12-31,2026-01-01,Standard Class,CUST-0076,Home Office,South,Karnataka,Mysore,Office Supplies,Storage,File Cabinet,8,0.5,274.68,-10.39
ORD-01263,2023-12-14,2023-12-15,Standard Class,CUST-0303,Consumer,West,Rajasthan,Jaipur,Furniture,Furnishings,Table Lamp,10,0.2,6623.92,783.82
ORD-00150,2023-06-04,2023-06-10,First Class,CUST-0033,Home Office,North,Uttar Pradesh,Kanpur,Technology,Machines,Calculator,6,0.0,4315.49,714.89
ORD-00645,2024-07-21,2024-07-28,Standard Class,CUST-0071,Home Office,Central,Chhattisgarh,Raipur,Furniture,Chairs,Mesh Office Chair,4,0.0,619.59,42.67
ORD-01605,2025-10-15,2025-10-22,Standard Class,CUST-0382,Corporate,East,Bihar,Patna,Furniture,Furnishings,Photo Frame,4,0.15,849.63,19.03
ORD-00219,2024-04-06,2024-04-12,Second Class,CUST-0300,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Art,Marker Set,2,0.3,54.96,4.05
ORD-00240,2025-02-19,2025-02-22,Standard Class,CUST-0296,Home Office,Central,Madhya Pradesh,Indore,Furniture,Bookcases,Metal Bookcase,4,0.5,2809.32,-134.39
ORD-01132,2023-07-22,2023-07-29,Same Day,CUST-0275,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,Notebook,7,0.1,137.14,12.75
ORD-01217,2025-08-02,2025-08-08,First Class,CUST-0359,Home Office,South,Kerala,Trivandrum,Technology,Accessories,Keyboard,5,0.5,669.11,34.33
ORD-00793,2024-11-16,2024-11-20,Second Class,CUST-0367,Consumer,North,Haryana,Faridabad,Technology,Copiers,All-in-One Printer,4,0.0,3363.88,-126.88
ORD-00192,2024-04-06,2024-04-12,First Class,CUST-0217,Corporate,South,Kerala,Trivandrum,Technology,Phones,Phone Case,1,0.0,249.18,69.07
ORD-00334,2025-07-23,2025-07-28,Second Class,CUST-0165,Consumer,South,Tamil Nadu,Chennai,Furniture,Furnishings,Wall Clock,2,0.3,1346.17,-38.96
ORD-01322,2024-07-27,2024-07-30,Second Class,CUST-0332,Corporate,North,Haryana,Faridabad,Technology,Accessories,USB Cable,2,0.0,1211.81,243.59
ORD-01325,2025-06-03,2025-06-05,Same Day,CUST-0120,Consumer,South,Kerala,Trivandrum,Furniture,Furnishings,Wall Clock,2,0.0,742.31,74.49
ORD-00963,2024-08-10,2024-08-11,Standard Class,CUST-0313,Corporate,West,Goa,Panaji,Furniture,Tables,Computer Desk,6,0.5,2235.09,38.96
ORD-01321,2023-07-27,2023-08-03,Second Class,CUST-0265,Corporate,South,Karnataka,Bangalore,Office Supplies,Storage,File Cabinet,1,0.0,116.31,28.28
ORD-01956,2025-12-19,2025-12-21,First Class,CUST-0364,Consumer,South,Karnataka,Mysore,Furniture,Tables,Computer Desk,10,0.0,8712.92,600.75
ORD-01652,2023-03-04,2023-03-11,Second Class,CUST-0088,Consumer,North,Delhi,New Delhi,Office Supplies,Paper,A4 Copy Paper,9,0.15,763.37,143.2
ORD-01617,2024-03-26,2024-04-02,First Class,CUST-0055,Corporate,North,Delhi,New Delhi,Technology,Phones,Cordless Phone,4,0.1,2953.57,795.88
ORD-00583,2023-01-18,2023-01-22,Standard Class,CUST-0028,Corporate,South,Andhra Pradesh,Vijayawada,Technology,Machines,Calculator,9,0.15,3278.98,-55.06
ORD-01910,2024-08-05,2024-08-12,First Class,CUST-0360,Corporate,South,Andhra Pradesh,Visakhapatnam,Furniture,Chairs,Executive Leather Chair,3,0.0,2259.15,-27.03
ORD-01693,2023-04-15,2023-04-22,Second Class,CUST-0361,Home Office,North,Uttar Pradesh,Kanpur,Technology,Machines,Laminator,3,0.15,1289.87,225.78
ORD-00840,2024-05-04,2024-05-10,First Class,CUST-0200,Consumer,West,Goa,Panaji,Furniture,Bookcases,Glass Bookcase,4,0.3,2964.36,-184.17
ORD-00628,2024-02-05,2024-02-08,Second Class,CUST-0364,Consumer,West,Gujarat,Surat,Furniture,Furnishings,Cushion,3,0.1,706.63,-48.9
ORD-00324,2023-01-25,2023-01-28,Same Day,CUST-0237,Home Office,West,Goa,Panaji,Technology,Phones,Smartphone X200,9,0.15,4697.63,-426.02
ORD-01643,2025-04-25,2025-05-02,Same Day,CUST-0148,Consumer,East,Bihar,Patna,Furniture,Tables,Computer Desk,2,0.0,1426.24,-63.83
ORD-01161,2025-06-03,2025-06-05,Second Class,CUST-0002,Consumer,South,Tamil Nadu,Chennai,Furniture,Tables,Computer Desk,8,0.2,4833.72,655.77
ORD-00779,2023-09-28,2023-10-02,Standard Class,CUST-0269,Corporate,North,Delhi,New Delhi,Furniture,Chairs,Mesh Office Chair,4,0.0,621.3,33.03
ORD-01077,2025-05-31,2025-06-07,First Class,CUST-0025,Consumer,North,Punjab,Ludhiana,Office Supplies,Storage,Plastic Drawer,5,0.1,513.55,49.74
ORD-00940,2024-05-15,2024-05-22,Standard Class,CUST-0293,Corporate,Central,Madhya Pradesh,Indore,Technology,Machines,Label Maker,7,0.4,3588.09,-229.86
ORD-00438,2025-05-10,2025-05-15,Second Class,CUST-0101,Consumer,West,Rajasthan,Jaipur,Office Supplies,Paper,Sticky Notes,2,0.1,236.9,37.23
ORD-00120,2025-05-24,2025-05-29,Second Class,CUST-0238,Consumer,West,Maharashtra,Pune,Technology,Copiers,All-in-One Printer,7,0.5,1555.69,-124.0
ORD-01553,2025-06-13,2025-06-20,Standard Class,CUST-0073,Home Office,East,Odisha,Bhubaneswar,Furniture,Tables,Conference Table,3,0.4,2264.69,164.06
ORD-01563,2025-08-04,2025-08-07,Same Day,CUST-0293,Home Office,South,Tamil Nadu,Coimbatore,Furniture,Chairs,Mesh Office Chair,7,0.0,4742.31,238.93
ORD-01027,2025-03-15,2025-03-19,Standard Class,CUST-0088,Home Office,South,Karnataka,Bangalore,Office Supplies,Storage,File Cabinet,6,0.5,762.06,157.87
ORD-01254,2023-05-31,2023-06-02,Standard Class,CUST-0197,Corporate,East,Bihar,Patna,Technology,Accessories,Wireless Mouse,1,0.0,653.1,96.63
ORD-01557,2024-03-19,2024-03-23,First Class,CUST-0137,Consumer,West,Rajasthan,Jaipur,Technology,Machines,Label Maker,2,0.0,481.37,-9.95
ORD-00077,2024-11-16,2024-11-17,Same Day,CUST-0067,Home Office,East,West Bengal,Howrah,Office Supplies,Storage,Plastic Drawer,10,0.0,533.37,76.31
ORD-01054,2023-02-24,2023-03-01,Same Day,CUST-0117,Home Office,South,Andhra Pradesh,Vijayawada,Office Supplies,Paper,Notebook,6,0.1,326.36,24.32
ORD-00901,2025-05-30,2025-06-03,Second Class,CUST-0159,Home Office,Central,Madhya Pradesh,Indore,Technology,Phones,Phone Case,8,0.3,4191.52,70.4
ORD-00372,2025-02-24,2025-02-28,Same Day,CUST-0392,Consumer,East,Jharkhand,Ranchi,Office Supplies,Binders,3-Ring Binder,3,0.0,389.26,35.17
ORD-01864,2024-03-20,2024-03-27,Standard Class,CUST-0285,Home Office,Central,Chhattisgarh,Raipur,Furniture,Bookcases,Metal Bookcase,7,0.15,2745.98,-212.65
ORD-01442,2023-02-17,2023-02-23,First Class,CUST-0097,Consumer,South,Tamil Nadu,Coimbatore,Furniture,Bookcases,Wooden Bookcase,2,0.1,376.75,51.27
ORD-01978,2025-09-28,2025-10-03,Second Class,CUST-0105,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Binders,View Binder,10,0.15,698.76,50.04
ORD-00942,2024-03-14,2024-03-18,First Class,CUST-0390,Home Office,East,Odisha,Bhubaneswar,Furniture,Tables,Round Meeting Table,2,0.0,380.93,33.14
ORD-00578,2023-05-23,2023-05-25,First Class,CUST-0243,Home Office,South,Kerala,Trivandrum,Furniture,Chairs,Ergonomic Chair,7,0.0,2477.47,-18.13
ORD-00820,2023-10-18,2023-10-25,Second Class,CUST-0148,Home Office,West,Rajasthan,Jaipur,Furniture,Furnishings,Cushion,3,0.0,1520.45,141.63
ORD-01497,2024-11-01,2024-11-05,Second Class,CUST-0120,Consumer,South,Tamil Nadu,Chennai,Technology,Copiers,Desktop Copier,5,0.15,3692.02,77.56
ORD-01491,2023-07-30,2023-08-02,Same Day,CUST-0340,Corporate,West,Goa,Panaji,Office Supplies,Art,Color Pencils,6,0.5,275.97,-12.14
ORD-01733,2024-02-26,2024-03-04,Same Day,CUST-0233,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Storage,Plastic Drawer,6,0.5,734.05,49.37
ORD-01380,2025-12-24,2025-12-27,First Class,CUST-0127,Corporate,South,Karnataka,Bangalore,Office Supplies,Paper,A4 Copy Paper,5,0.4,511.21,31.87
ORD-00887,2025-12-22,2025-12-27,First Class,CUST-0020,Corporate,North,Punjab,Ludhiana,Office Supplies,Paper,Notebook,9,0.0,1128.69,338.07
ORD-00969,2023-08-30,2023-09-02,Second Class,CUST-0171,Home Office,North,Uttar Pradesh,Lucknow,Office Supplies,Art,Marker Set,8,0.15,749.77,196.85
